Version,File_Name,LOC,LOC_touched,NR,NFix,NAuth,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Age,Bugginess
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/Appender.java,32,43,2,0,1,41,39,20.50,39,39,19.50,1029,937,514.50,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/CSVFile.java,550,1563,19,1,3,1106,476,58.21,649,476,34.16,1510,938,79.47,20,Yes
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/DataLocation.java,39,45,1,0,1,45,45,45.00,45,45,45.00,5,5,5.00,0,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/FileAppender.java,51,67,3,0,1,64,61,21.33,61,61,20.33,1071,939,357.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/FileScanner.java,60,77,4,0,2,73,66,18.25,69,66,17.25,1084,940,271.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/FrameTuple.java,194,224,2,0,2,224,219,112.00,224,219,112.00,945,942,472.50,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/LazyTuple.java,305,415,8,0,2,383,309,47.88,351,309,43.88,155,70,19.38,9,Yes
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/MergeScanner.java,116,163,6,0,2,148,110,24.67,133,110,22.17,1244,943,207.33,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/NumericPathComparator.java,28,34,1,0,1,34,34,34.00,34,34,34.00,944,944,944.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/RawFile.java,434,751,11,0,3,638,466,58.00,525,466,47.73,1415,945,128.64,20,Yes
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/RowFile.java,437,642,9,0,3,575,537,63.89,508,537,56.44,1372,946,152.44,20,Yes
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/RowStoreUtil.java,174,192,1,0,1,192,192,192.00,192,192,192.00,947,947,947.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/Scanner.java,82,94,2,0,2,94,87,47.00,94,87,47.00,966,948,483.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/SeekableScanner.java,23,28,1,0,1,28,28,28.00,28,28,28.00,949,949,949.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/Storage.java,40,47,2,0,1,46,44,23.00,45,44,22.50,993,950,496.50,20,Yes
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/StorageManager.java,56,1659,10,0,3,863,601,86.30,67,601,6.70,1295,951,129.50,-78,Yes
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/StorageManagerFactory.java,78,154,4,0,1,126,96,31.50,98,96,24.50,249,101,62.25,9,Yes
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/StorageUtil.java,76,87,2,0,1,85,84,42.50,83,84,41.50,1054,952,527.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/TableStatistics.java,98,169,4,0,1,143,124,35.75,117,124,29.25,1145,953,286.25,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/Tuple.java,69,82,2,0,2,81,78,40.50,80,78,40.00,958,954,479.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/TupleComparator.java,133,187,3,0,1,170,156,56.67,153,156,51.00,1104,955,368.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/TupleRange.java,86,103,1,0,1,103,103,103.00,103,103,103.00,956,956,956.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/VTuple.java,191,239,3,0,3,230,213,76.67,221,213,73.67,992,957,330.67,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/annotation/ForSplitableStore.java,26,29,1,0,1,29,29,29.00,29,29,29.00,104,104,104.00,3,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/compress/CodecPool.java,167,0,0,0,0,0,0,0,0,0,0,0,0,0,2289,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/exception/AlreadyExistsStorageException.java,33,39,1,0,1,39,39,39.00,39,39,39.00,958,958,958.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/exception/UnknownCodecException.java,26,32,1,0,1,32,32,32.00,32,32,32.00,959,959,959.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/exception/UnknownDataTypeException.java,26,32,1,0,1,32,32,32.00,32,32,32.00,960,960,960.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/exception/UnsupportedFileTypeException.java,32,36,1,0,1,36,36,36.00,36,36,36.00,961,961,961.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/fragment/FileFragment.java,190,41,1,0,1,5,5,5.00,-31,-31,-31.00,4,4,4.00,2289,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/fragment/Fragment.java,25,31,1,0,1,31,31,31.00,31,31,31.00,47,47,47.00,3,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/fragment/FragmentConvertor.java,108,123,1,0,1,123,123,123.00,123,123,123.00,48,48,48.00,3,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/index/IndexMethod.java,28,32,1,0,1,32,32,32.00,32,32,32.00,962,962,962.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/index/IndexReader.java,31,35,1,0,1,35,35,35.00,35,35,35.00,964,964,964.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/index/IndexWriter.java,29,33,1,0,1,33,33,33.00,33,33,33.00,965,965,965.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/index/OrderIndexReader.java,41,45,1,0,1,45,45,45.00,45,45,45.00,966,966,966.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/index/bst/BSTIndex.java,538,626,2,0,1,625,623,312.50,624,623,312.00,996,967,498.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/rcfile/BytesRefArrayWritable.java,231,256,1,0,1,256,256,256.00,256,256,256.00,970,970,970.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/rcfile/BytesRefWritable.java,219,248,1,0,1,248,248,248.00,248,248,248.00,971,971,971.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/rcfile/ColumnProjectionUtils.java,103,117,1,0,1,117,117,117.00,117,117,117.00,973,973,973.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/rcfile/LazyDecompressionCallback.java,27,32,1,0,1,32,32,32.00,32,32,32.00,974,974,974.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/rcfile/NonSyncByteArrayInputStream.java,97,109,1,0,1,109,109,109.00,109,109,109.00,975,975,975.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/rcfile/NonSyncByteArrayOutputStream.java,96,108,1,0,1,108,108,108.00,108,108,108.00,976,976,976.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/rcfile/NonSyncDataInputBuffer.java,451,490,1,0,1,490,490,490.00,490,490,490.00,977,977,977.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/rcfile/NonSyncDataOutputBuffer.java,74,87,1,0,1,87,87,87.00,87,87,87.00,978,978,978.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/rcfile/RCFile.java,1561,1792,2,0,2,1785,1778,892.50,1778,1778,889.00,987,979,493.50,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/rcfile/RCFileWrapper.java,295,428,8,0,3,388,337,48.50,348,337,43.50,1431,980,178.88,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/rcfile/SchemaAwareCompressionInputStream.java,37,43,1,0,1,43,43,43.00,43,43,43.00,981,981,981.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/rcfile/SchemaAwareCompressionOutputStream.java,38,44,1,0,1,44,44,44.00,44,44,44.00,982,982,982.00,20,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/trevni/TrevniAppender.java,178,243,6,0,2,222,199,37.00,201,199,33.50,1292,983,215.33,20,Yes
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/trevni/TrevniScanner.java,162,224,7,0,3,209,174,29.86,194,174,27.71,1320,984,188.57,20,Yes
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/v2/CSVFileScanner.java,344,685,6,0,1,538,383,89.67,391,383,65.17,311,110,51.83,9,Yes
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/v2/DiskDeviceInfo.java,53,62,1,0,1,62,62,62.00,62,62,62.00,54,54,54.00,9,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/v2/DiskFileScanScheduler.java,171,241,3,0,1,223,168,74.33,205,168,68.33,110,55,36.67,9,Yes
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/v2/DiskInfo.java,63,75,1,0,1,75,75,75.00,75,75,75.00,56,56,56.00,9,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/v2/DiskMountInfo.java,76,86,1,0,1,86,86,86.00,86,86,86.00,57,57,57.00,9,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/v2/DiskUtil.java,190,198,1,0,1,198,198,198.00,198,198,198.00,58,58,58.00,9,No
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/v2/FileScanRunner.java,69,75,1,0,1,75,75,75.00,75,75,75.00,59,59,59.00,9,Yes
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/v2/FileScannerV2.java,167,413,5,0,1,308,253,61.60,203,253,40.60,246,111,49.20,9,Yes
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/v2/RCFile.java,1593,1813,2,0,1,1812,1812,906.00,1811,1812,905.50,58,53,29.00,6,Yes
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/v2/RCFileScanner.java,289,387,5,0,1,359,256,71.80,331,256,66.20,287,112,57.40,9,Yes
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/v2/ScanScheduler.java,159,229,4,0,1,209,148,52.25,189,148,47.25,125,62,31.25,9,Yes
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/v2/ScheduledInputStream.java,451,513,1,0,1,513,513,513.00,513,513,513.00,8,8,8.00,6,Yes
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/v2/StorageManagerV2.java,117,172,5,0,1,156,135,31.20,140,135,28.00,296,113,59.20,9,Yes
1,tajo-core/tajo-core-storage/src/test/java/org/apache/tajo/storage/TestCompressionStorages.java,173,256,4,0,2,233,209,58.25,210,209,52.50,243,114,60.75,11,Yes
1,tajo-core/tajo-core-storage/src/test/java/org/apache/tajo/storage/TestFrameTuple.java,77,84,1,0,1,84,84,84.00,84,84,84.00,1033,1033,1033.00,20,No
1,tajo-core/tajo-core-storage/src/test/java/org/apache/tajo/storage/TestLazyTuple.java,181,248,4,0,2,233,212,58.25,218,212,54.50,54,31,13.50,9,Yes
1,tajo-core/tajo-core-storage/src/test/java/org/apache/tajo/storage/TestMergeScanner.java,138,206,5,0,2,180,155,36.00,154,155,30.80,1294,1034,258.80,20,No
1,tajo-core/tajo-core-storage/src/test/java/org/apache/tajo/storage/TestStorageManager.java,83,117,5,0,2,105,93,21.00,93,93,18.60,1286,1035,257.20,20,No
1,tajo-core/tajo-core-storage/src/test/java/org/apache/tajo/storage/TestStorages.java,214,351,11,0,3,299,235,27.18,247,235,22.45,1487,1036,135.18,20,Yes
1,tajo-core/tajo-core-storage/src/test/java/org/apache/tajo/storage/TestTupleComparator.java,67,81,2,0,1,79,77,39.50,77,77,38.50,1154,1037,577.00,20,No
1,tajo-core/tajo-core-storage/src/test/java/org/apache/tajo/storage/TestVTuple.java,129,141,1,0,1,141,141,141.00,141,141,141.00,1038,1038,1038.00,20,No
1,tajo-core/tajo-core-storage/src/test/java/org/apache/tajo/storage/index/TestBSTIndex.java,1124,1497,9,0,3,1382,1249,153.56,1267,1249,140.78,1461,1039,162.33,20,No
1,tajo-core/tajo-core-storage/src/test/java/org/apache/tajo/storage/index/TestSingleCSVFileBSTIndex.java,223,308,8,0,3,278,244,34.75,248,244,31.00,1459,1040,182.38,20,No
1,tajo-core/tajo-core-storage/src/test/java/org/apache/tajo/storage/rcfile/TestRCFile.java,573,668,2,0,1,667,666,333.50,666,666,333.00,1103,1041,551.50,20,No
1,tajo-core/tajo-core-storage/src/test/java/org/apache/tajo/storage/v2/TestCSVCompression.java,176,255,5,0,1,234,210,46.80,213,210,42.60,252,120,50.40,6,Yes
1,tajo-core/tajo-core-storage/src/test/java/org/apache/tajo/storage/v2/TestCSVScanner.java,146,190,5,0,2,179,166,35.80,168,166,33.60,260,121,52.00,6,Yes
1,tajo-core/tajo-core-storage/src/test/java/org/apache/tajo/storage/v2/TestStorages.java,210,286,4,0,1,264,240,66.00,242,240,60.50,259,122,64.75,6,Yes
1,tajo-rpc/src/main/java/org/apache/tajo/rpc/AsyncRpcClient.java,189,46,1,0,1,36,36,36.00,26,26,26.00,15,15,15.00,2289,Yes
1,tajo-rpc/src/main/java/org/apache/tajo/rpc/AsyncRpcServer.java,101,0,0,0,0,0,0,0,0,0,0,0,0,0,2289,Yes
1,tajo-rpc/src/main/java/org/apache/tajo/rpc/BlockingRpcClient.java,225,53,1,0,1,44,44,44.00,35,35,35.00,16,16,16.00,2289,Yes
1,tajo-rpc/src/main/java/org/apache/tajo/rpc/BlockingRpcServer.java,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2289,Yes
1,tajo-rpc/src/main/java/org/apache/tajo/rpc/CallFuture.java,70,152,3,0,1,118,75,39.33,84,75,28.00,1100,1063,366.67,20,Yes
1,tajo-rpc/src/main/java/org/apache/tajo/rpc/DefaultRpcController.java,50,60,1,0,1,60,60,60.00,60,60,60.00,18,18,18.00,3,Yes
1,tajo-rpc/src/main/java/org/apache/tajo/rpc/NettyClientBase.java,80,101,3,0,2,98,90,32.67,95,90,31.67,1105,1068,368.33,-69,Yes
1,tajo-rpc/src/main/java/org/apache/tajo/rpc/NettyRpcController.java,53,63,1,0,1,63,63,63.00,63,63,63.00,1070,1070,1070.00,20,Yes
1,tajo-rpc/src/main/java/org/apache/tajo/rpc/NettyServerBase.java,151,296,4,0,1,238,168,59.50,180,168,45.00,1250,1072,312.50,20,Yes
1,tajo-rpc/src/main/java/org/apache/tajo/rpc/NullCallback.java,32,38,1,0,1,38,38,38.00,38,38,38.00,1073,1073,1073.00,20,Yes
1,tajo-rpc/src/main/java/org/apache/tajo/rpc/ProtoPipelineFactory.java,46,51,1,0,1,51,51,51.00,51,51,51.00,1078,1078,1078.00,20,No
1,tajo-rpc/src/main/java/org/apache/tajo/rpc/RemoteCallException.java,47,55,1,0,1,55,55,55.00,55,55,55.00,1079,1079,1079.00,20,Yes
1,tajo-rpc/src/main/java/org/apache/tajo/rpc/RemoteException.java,32,37,1,0,1,37,37,37.00,37,37,37.00,1080,1080,1080.00,20,Yes
1,tajo-rpc/src/main/java/org/apache/tajo/rpc/RetriesExhaustedException.java,93,104,1,0,1,104,104,104.00,104,104,104.00,20,20,20.00,3,Yes
1,tajo-rpc/src/main/java/org/apache/tajo/rpc/RpcConnectionPool.java,116,150,2,0,2,144,134,72.00,138,134,69.00,40,21,20.00,3,Yes
1,tajo-rpc/src/main/java/org/apache/tajo/rpc/ServerCallable.java,150,175,2,0,2,169,144,84.50,163,144,81.50,42,22,21.00,3,Yes
1,tajo-rpc/src/test/java/org/apache/tajo/rpc/TestAsyncRpc.java,142,18,1,0,1,18,18,18.00,18,18,18.00,23,23,23.00,2289,Yes
1,tajo-rpc/src/test/java/org/apache/tajo/rpc/TestBlockingRpc.java,152,34,1,0,1,34,34,34.00,34,34,34.00,24,24,24.00,2289,Yes
1,tajo-rpc/src/test/java/org/apache/tajo/rpc/test/impl/DummyProtocolAsyncImpl.java,75,87,2,0,1,87,82,43.50,87,82,43.50,1136,1111,568.00,20,Yes
1,tajo-rpc/src/test/java/org/apache/tajo/rpc/test/impl/DummyProtocolBlockingImpl.java,73,85,3,0,1,84,78,28.00,83,78,27.67,1211,1112,403.67,20,Yes
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/Aggregation.java,100,76,5,0,2,37,21,7.40,-2,12,-0.40,5,1,1.00,43,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTable.java,87,222,2,0,1,222,111,111.00,222,111,111.00,2,1,1.00,4,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTableOpType.java,21,44,2,0,1,44,22,22.00,44,22,22.00,4,2,2.00,4,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTablespace.java,53,132,2,0,1,132,66,66.00,132,66,66.00,2,1,1.00,2,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTablespaceSetType.java,21,44,2,0,1,44,22,22.00,44,22,22.00,4,2,2.00,2,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/BetweenPredicate.java,60,11,2,0,1,9,7,4.50,7,7,3.50,3,2,1.50,27,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/BinaryOperator.java,54,11,2,0,1,11,10,5.50,11,10,5.50,5,3,2.50,43,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/BooleanLiteral.java,28,47,2,0,2,40,32,20.00,33,32,16.50,3,2,1.50,20,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/CaseWhenPredicate.java,88,27,4,0,2,24,19,6.00,21,19,5.25,9,4,2.25,43,Yes
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/CastExpr.java,42,28,3,0,2,17,11,5.67,6,6,2.00,10,5,3.33,30,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/ColumnDefinition.java,51,118,2,0,1,118,59,59.00,118,59,59.00,6,3,3.00,4,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/ColumnReferenceExpr.java,75,78,6,0,2,49,34,8.17,20,22,3.33,11,6,1.83,43,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/CountRowsFunctionExpr.java,26,12,2,0,1,10,5,5.00,8,5,4.00,8,7,4.00,39,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/CreateDatabase.java,54,130,2,0,1,130,65,65.00,130,65,65.00,4,2,2.00,5,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/CreateTable.java,334,399,15,0,3,229,122,15.27,59,117,3.93,43,8,2.87,43,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/DataTypeExpr.java,61,24,4,0,2,15,7,3.75,6,7,1.50,20,9,5.00,30,Yes
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/DateLiteral.java,43,51,1,0,1,51,51,51.00,51,51,51.00,1,1,1.00,16,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/DateValue.java,52,126,2,0,2,126,63,63.00,126,63,63.00,7,6,3.50,17,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/DropDatabase.java,44,104,2,0,1,104,52,52.00,104,52,52.00,8,4,4.00,5,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/DropTable.java,53,53,6,0,2,44,11,7.33,35,8,5.83,33,10,5.50,40,Yes
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/ExistsPredicate.java,42,16,1,0,1,11,11,11.00,6,6,6.00,11,11,11.00,29,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/Explain.java,32,76,2,0,1,76,38,38.00,76,38,38.00,2,1,1.00,3,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/Expr.java,104,15,3,0,1,13,8,4.33,11,6,3.67,19,12,6.33,43,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/ExprVisitor.java,17,0,0,0,0,0,0,0,0,0,0,0,0,0,39,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/FunctionExpr.java,71,26,7,0,2,20,6,2.86,14,6,2.00,23,13,3.29,43,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/GeneralSetFunctionExpr.java,58,48,3,0,1,43,29,14.33,38,27,12.67,19,14,6.33,39,Yes
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/Having.java,52,6,1,0,1,6,6,6.00,6,6,6.00,15,15,15.00,39,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/InPredicate.java,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2313,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/Insert.java,108,12,2,0,1,11,6,5.50,10,6,5.00,20,16,10.00,34,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/IntervalLiteral.java,39,92,2,0,1,92,46,46.00,92,46,46.00,2,1,1.00,-2,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/IsNullPredicate.java,41,15,1,0,1,10,10,10.00,5,5,5.00,17,17,17.00,2313,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/Join.java,72,20,2,0,1,7,6,3.50,-6,0,-3.00,23,18,11.50,43,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/JoinType.java,30,0,0,0,0,0,0,0,0,0,0,0,0,0,43,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/JsonHelper.java,46,0,0,0,0,0,0,0,0,0,0,0,0,0,43,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/JsonSerializable.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,43,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/Limit.java,45,6,1,0,1,6,6,6.00,6,6,6.00,19,19,19.00,43,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/LiteralValue.java,55,38,5,0,2,25,6,5.00,12,6,2.40,32,20,6.40,43,Yes
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/NamedExpr.java,75,89,1,0,1,89,89,89.00,89,89,89.00,21,21,21.00,14,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/NotExpr.java,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2313,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/NullLiteral.java,31,25,3,0,2,15,5,5.00,5,5,1.67,33,22,11.00,2313,Yes
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/OpType.java,150,199,20,0,2,127,34,6.35,55,34,2.75,90,23,4.50,43,Yes
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/PatternMatchPredicate.java,54,17,1,0,1,6,6,6.00,-5,-5,-5.00,24,24,24.00,31,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/Projection.java,61,56,7,0,3,34,9,4.86,12,8,1.71,56,25,8.00,43,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/QualifiedAsteriskExpr.java,53,68,3,0,2,66,64,22.00,64,64,21.33,7,3,2.33,10,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/Relation.java,60,13,1,0,1,6,6,6.00,-1,-1,-1.00,26,26,26.00,43,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/RelationList.java,57,6,1,0,1,6,6,6.00,6,6,6.00,27,27,27.00,39,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/ScalarSubQuery.java,34,10,1,0,1,4,4,4.00,-2,-2,-2.00,28,28,28.00,43,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/Selection.java,51,5,1,0,1,5,5,5.00,5,5,5.00,29,29,29.00,43,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/SetOperation.java,43,5,1,0,1,5,5,5.00,5,5,5.00,30,30,30.00,43,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/SignedExpr.java,37,61,3,0,2,56,38,18.67,51,38,17.00,46,31,15.33,20,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/SimpleTableSubQuery.java,34,9,1,0,1,4,4,4.00,-1,-1,-1.00,32,32,32.00,2313,Yes
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/Sort.java,100,25,1,0,1,20,20,20.00,15,15,15.00,33,33,33.00,43,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/TablePrimarySubQuery.java,51,16,4,0,2,12,9,3.00,8,8,2.00,49,34,12.25,43,Yes
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/TimeLiteral.java,43,81,2,0,1,76,51,38.00,71,51,35.50,16,14,8.00,17,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/TimeValue.java,66,162,4,0,2,160,78,40.00,158,78,39.50,21,15,5.25,17,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/TimestampLiteral.java,48,114,2,0,2,114,57,57.00,114,57,57.00,21,16,10.50,17,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/UnaryOperator.java,37,6,1,0,1,6,6,6.00,6,6,6.00,36,36,36.00,43,No
2,tajo-algebra/src/main/java/org/apache/tajo/algebra/ValueListExpr.java,39,6,1,0,1,6,6,6.00,6,6,6.00,37,37,37.00,2313,No
2,tajo-algebra/src/test/java/org/apache/tajo/algebra/AlgebraTestingUtil.java,28,0,0,0,0,0,0,0,0,0,0,0,0,0,43,No
2,tajo-algebra/src/test/java/org/apache/tajo/algebra/TestExpr.java,108,25,3,0,2,13,5,4.33,1,1,0.33,63,38,21.00,43,No
2,tajo-catalog/tajo-catalog-client/src/main/java/org/apache/tajo/catalog/AbstractCatalogClient.java,578,958,18,0,3,732,266,40.67,506,182,28.11,69,18,3.83,43,Yes
2,tajo-catalog/tajo-catalog-client/src/main/java/org/apache/tajo/catalog/CatalogClient.java,45,0,0,0,0,0,0,0,0,0,0,0,0,0,43,No
2,tajo-catalog/tajo-catalog-client/src/main/java/org/apache/tajo/catalog/CatalogService.java,145,258,7,0,1,218,82,31.14,178,62,25.43,43,8,6.14,43,Yes
2,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/AlreadyRegisteredURIException.java,34,0,0,0,0,0,0,0,0,0,0,0,0,0,43,No
2,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/AlterTableDesc.java,134,338,4,0,1,328,150,82.00,318,150,79.50,18,8,4.50,4,No
2,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/AlterTableType.java,21,44,2,0,1,44,22,22.00,44,22,22.00,18,9,9.00,4,No
2,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/AttributeType.java,23,0,0,0,0,0,0,0,0,0,0,0,0,0,43,No
2,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/CatalogConstants.java,47,238,15,0,4,132,29,8.80,26,29,1.73,37,9,2.47,43,Yes
2,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/CatalogUtil.java,665,1488,34,0,4,1291,285,37.97,1094,284,32.18,104,10,3.06,43,Yes
2,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/Column.java,133,184,8,0,1,82,69,10.25,-20,6,-2.50,61,39,7.63,43,No
